what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1341755943643
locale,sysinfo,,,"en_US",1341755943643
processors,sysinfo,,,"4",1341755943643
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1341755943643
java.runtime.version,sysinfo,,,"1.7.0_03-icedtea-mockbuild_2012_06_13_11_56-b00",1341755943643
java.specification.name,sysinfo,,,"Java Platform API Specification",1341755943643
java.specification.vendor,sysinfo,,,"Oracle Corporation",1341755943643
java.specification.version,sysinfo,,,"1.7",1341755943643
java.vendor,sysinfo,,,"Oracle Corporation",1341755943643
java.version,sysinfo,,,"1.7.0_03-icedtea",1341755943643
java.vm.info,sysinfo,,,"mixed mode",1341755943643
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1341755943643
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1341755943643
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1341755943643
java.vm.specification.version,sysinfo,,,"1.7",1341755943643
java.vm.vendor,sysinfo,,,"Oracle Corporation",1341755943643
java.vm.version,sysinfo,,,"23.0-b21",1341755943643
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1341755944772
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341755944877
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1341755944984
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1341755945015
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341755945172
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341755945259
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341755945413
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1341755945530
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1341755945689
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1341755946115
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1341755946486
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1341755946621
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1341755946887
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1341755946935
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1341755948634
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.12.1.20110112-1712,"org.maven.ide.eclipse.maven_model_edit",1341755949056
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1341755950137
started,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1341755950250
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1341755951149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341755951602
