what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.install",1341162444388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162444400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162444943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162446488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162449936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162451621
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341162452059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162453280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162455079
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162460525
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341162460687
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162460712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162469630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1341162473900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162473923
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341162478986
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341162479196
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162479229
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341162487242
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162487285
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341162490164
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162490189
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341162501072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341162509087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162513062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162515835
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110506,"org.eclipse.equinox.frameworkadmin.equinox",1341162515878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341162523311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341162526117
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162528592
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341162528809
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162528838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162532265
installed,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1341162535379
installed,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1341162535383
installed,bundle,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms",1341162535386
installed,bundle,com.android.ide.eclipse.gldebugger,20.0.0.v201206242043-391819,"com.android.ide.eclipse.gldebugger",1341162535388
installed,bundle,com.android.ide.eclipse.hierarchyviewer,20.0.0.v201206242043-391819,"com.android.ide.eclipse.hierarchyviewer",1341162535392
installed,bundle,com.android.ide.eclipse.traceview,20.0.0.v201206242043-391819,"com.android.ide.eclipse.traceview",1341162535408
resolved,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1341162535440
resolved,bundle,com.android.ide.eclipse.gldebugger,20.0.0.v201206242043-391819,"com.android.ide.eclipse.gldebugger",1341162535444
installed,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.0.v201206242043-391819,"overlay.com.android.ide.eclipse.adt.overlay",1341162535449
stopped,bundle,com.android.ide.eclipse.traceview,15.0.1.v201111031820-219398,"com.android.ide.eclipse.traceview",1341162535466
unresolved,bundle,com.android.ide.eclipse.traceview,15.0.1.v201111031820-219398,"com.android.ide.eclipse.traceview",1341162535473
uninstalled,bundle,com.android.ide.eclipse.traceview,15.0.1.v201111031820-219398,"com.android.ide.eclipse.traceview",1341162535514
stopped,bundle,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.adt",1341162535517
unresolved,bundle,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.adt",1341162535551
uninstalled,bundle,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.adt",1341162535552
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,15.0.1.v201111031820-219398,"com.android.ide.eclipse.hierarchyviewer",1341162535554
unresolved,bundle,com.android.ide.eclipse.hierarchyviewer,15.0.1.v201111031820-219398,"com.android.ide.eclipse.hierarchyviewer",1341162535555
uninstalled,bundle,com.android.ide.eclipse.hierarchyviewer,15.0.1.v201111031820-219398,"com.android.ide.eclipse.hierarchyviewer",1341162535602
stopped,bundle,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms",1341162535778
unresolved,bundle,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms",1341162535780
uninstalled,bundle,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms",1341162535781
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,15.0.1.v201111031820-219398,"overlay.com.android.ide.eclipse.adt.overlay",1341162535782
unresolved,bundle,overlay.com.android.ide.eclipse.adt.overlay,15.0.1.v201111031820-219398,"overlay.com.android.ide.eclipse.adt.overlay",1341162535782
uninstalled,bundle,overlay.com.android.ide.eclipse.adt.overlay,15.0.1.v201111031820-219398,"overlay.com.android.ide.eclipse.adt.overlay",1341162535782
stopped,bundle,com.android.ide.eclipse.gldebugger,20.0.0.v201206242043-391819,"com.android.ide.eclipse.gldebugger",1341162535838
stopped,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1341162535840
unresolved,bundle,com.android.ide.eclipse.gldebugger,20.0.0.v201206242043-391819,"com.android.ide.eclipse.gldebugger",1341162535840
unresolved,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1341162535840
resolved,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1341162537625
resolved,bundle,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms",1341162537628
resolved,bundle,com.android.ide.eclipse.traceview,20.0.0.v201206242043-391819,"com.android.ide.eclipse.traceview",1341162537630
resolved,bundle,com.android.ide.eclipse.hierarchyviewer,20.0.0.v201206242043-391819,"com.android.ide.eclipse.hierarchyviewer",1341162537631
resolved,bundle,com.android.ide.eclipse.gldebugger,20.0.0.v201206242043-391819,"com.android.ide.eclipse.gldebugger",1341162537633
resolved,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1341162537641
resolved,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.0.v201206242043-391819,"overlay.com.android.ide.eclipse.adt.overlay",1341162537643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162537808
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1341162538096
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1341162538100
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538486
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538487
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538487
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538488
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538488
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538489
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538489
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538490
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538491
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538491
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538492
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538492
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538493
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538493
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538494
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538494
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538495
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538496
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538496
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538497
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538498
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538499
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538499
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538500
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538500
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538501
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538502
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538502
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538503
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538503
error,log,,,"Undefined context while filtering dialog/window contexts",1341162538504
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162538591
error,log,,,"Exception in Decorator. The 'File Icons Based On Content Analysis' decorator will be disabled.",1341162538591
error,log,,,"Invalid registry object",1341162538592
error,log,,,"The command (""org.eclipse.debug.ui.commands.ToggleLineBreakpoint"") is undefined",1341162539111
error,log,,,"Unhandled event loop exception",1341162539217
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$1.doRemove: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1341162539713
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$1.doRemove: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1341162539714
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1341162539751
error,log,,,"An unexpected exception was thrown.",1341162539758
error,log,,,"An unexpected exception was thrown.",1341162539759
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1341162539761
error,log,,,"An unexpected exception was thrown.",1341162539802
error,log,,,"An unexpected exception was thrown.",1341162539803
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1341162539804
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162539827
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341162539833
error,log,,,"An unexpected exception was thrown.",1341162539843
error,log,,,"An unexpected exception was thrown.",1341162539844
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341162539848
error,log,,,"An unexpected exception was thrown.",1341162539863
error,log,,,"An unexpected exception was thrown.",1341162539863
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1341162539867
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162539881
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341162539883
error,log,,,"An unexpected exception was thrown.",1341162539897
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1341162539900
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162539920
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1341162539922
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162539937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162540059
closed,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1341162540707
error,log,,,"An unexpected exception was thrown.",1341162540724
closed,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.DeviceView",1341162540725
closed,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.ThreadView",1341162540729
error,log,,,"An unexpected exception was thrown.",1341162540735
closed,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1341162540735
error,log,,,"Invalid preference page path: com.android.ide.eclipse.preferences.main",1341162541419
error,log,,,"Invalid preference page path: com.android.ide.eclipse.preferences.main",1341162541488
error,log,,,"Invalid preference page path: com.android.ide.eclipse.preferences.main",1341162541489
started,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1341162543000
started,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1341162543644
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162545888
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162545938
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162545958
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162545968
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162545980
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162545998
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162546017
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162546053
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162546080
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162546097
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162546112
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162546131
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341162546192
closed,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1341162546204
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1341162546747
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549098
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549105
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549113
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549153
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549194
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549226
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549262
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549304
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549345
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549374
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549407
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162549438
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341162549446
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162549472
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1341162549868
error,log,,,"Undefined context while filtering dialog/window contexts",1341162549881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162549893
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162549904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162549906
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162550159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162550161
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550189
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550198
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550202
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550207
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550213
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550221
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550229
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550259
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550271
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550280
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550293
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341162550298
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1341162550682
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550882
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550887
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550892
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550898
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550907
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550937
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550943
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550948
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550953
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550958
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550963
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162550967
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341162550971
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341162550980
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1341162551353
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162551577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341162551579
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551872
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551880
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551883
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551887
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551893
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551898
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551903
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551907
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551912
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551917
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1341162551923
